"Participant","Experiment_StartDate","Experiment_Duration","Browser_Version","Mobile","Platform","Screen_Width","Screen_Height","Gender","Age","Ethnicity","Nationality","Years_Singapore","Education","Student","Discipline","English","AI_expertise","GAAIS_Positive_7","GAAIS_Negative_15","BAIT_6_EnvironmentReal","GAAIS_Positive_17","BAIT_4_VideosIssues","GAAIS_Negative_10","BAIT_2_ImagesIssues","BAIT_1_ImagesRealistic","BAIT_5_ImitatingReality","GAAIS_Negative_9","BAIT_7_TextRealistic","GAAIS_Positive_12","BAIT_8_TextIssues","BAIT_3_VideosRealistic","Duration_BAIT","PID5_NegativeAffect_10","PID5_NegativeAffect_15","PID5_Disinhibition_6","PID5_Psychoticism_23","PID5_Antagonism_17","PID5_Antagonism_25","PID5_Disinhibition_2","PID5_Antagonism_20","PID5_Psychoticism_21","PID5_Psychoticism_12","PID5_Detachment_14","PID5_Psychoticism_7","PID5_Disinhibition_3","PID5_NegativeAffect_11","PID5_Detachment_13","PID5_Detachment_4","PID5_Disinhibition_1","PID5_NegativeAffect_8","PID5_Disinhibition_5","PID5_Antagonism_22","PID5_Antagonism_19","PID5_Detachment_18","PID5_NegativeAffect_9","PID5_Psychoticism_24","PID5_Detachment_16","Duration_PID5","IPIP6_Extraversion_1","IPIP6_Agreeableness_2","IPIP6_Conscientiousness_3","IPIP6_Neuroticism_4","IPIP6_Openness_5","IPIP6_HonestyHumility_6_R","IPIP6_Extraversion_7_R","IPIP6_Agreeableness_8_R","IPIP6_Openness_9_R","IPIP6_Conscientiousness_10","IPIP6_Conscientiousness_11_R","IPIP6_HonestyHumility_12_R","IPIP6_Openness_13_R","IPIP6_Agreeableness_14","IPIP6_Neuroticism_15_R","IPIP6_Neuroticism_16","IPIP6_Neuroticism_17_R","IPIP6_HonestyHumility_18_R","IPIP6_Extraversion_19_R","IPIP6_Agreeableness_20_R","IPIP6_Openness_21_R","IPIP6_Conscientiousness_22_R","IPIP6_Extraversion_23","IPIP6_HonestyHumility_24_R","Duration_IPIP6"
"S128",2024-02-05 16:03:34,76.8319833333333,"chrome 121.0.0","false","Windows 10",1920,945,"Female","28","Malay","Singaporean","28","Bachelor or equivalent","No","Early Childhood Education","Fluent (academic)","Experienced (I use it often)",1,0.06,1,1,0.93,0.7,0.72,0.92,0.82,0,0.69,1,0.06,0.59,0.897763333332539,0,2,1,1,1,0,1,1,2,1,0,0,2,2,0,1,0,2,1,0,2,1,2,0,1,3.38651666666667,0.3,0.92,0.75,1,1,0.41,0.81,0.16,0.21,1,0.57,0.41,0,0.88,0.3,1,0.01,0,0.27,0.16,0.17,0.38,0.64,1,30.2811683333337
"S162",2024-02-05 16:28:21,12.7529,"edge-chromium 121.0.0","false","Windows 10",1272,606,"Female","24","Chinese","SIngaporean","23","Bachelor or equivalent","No","accounting","Native","Experienced (I use it often)",0.55,0.56,0.6,0.58,0.62,0.61,0.59,0.54,0.54,0.6,0.58,0.59,0.62,0.59,0.417068333333731,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.75,0.63,0.61,0.6,0.6,0.59,0.61,0.6,0.59,0.6,0.62,0.6,0.59,0.59,0.59,0.59,0.63,0.61,0.62,0.59,0.61,0.6,0.59,0.57,0.57,0.569376666667064
"S356",2024-02-05 22:37:30,12.28115,"chrome 121.0.0","true","Android OS",980,1847,"Female","25","chinese","singaporean","25","High school or equivalent (A-levels, Diploma, etc.)","Yes","social science","Native","No experience (but I heard about it)",0.65,0.27,0.94,0.71,0.93,0.7,0.14,0.92,0.94,0.87,0.94,0.9,0.12,0.16,0.504716666666667,2,2,1,1,2,2,2,2,1,0,2,1,1,0,1,1,1,1,1,3,1,1,1,0,3,0.690466666666667,0.07,0.12,0.91,0.18,0.15,0.73,0.85,0.84,0.68,0.9,0.15,0.6,0.11,0.12,0.14,0.84,0.17,0.09,0.85,0.88,0.85,0.12,0.07,0.15,0.437361666666654
"S050",2024-02-05 15:36:33,132.543233333333,"chrome 121.0.0","false","Windows 10",1536,707,"Male","27","Chinese","Sinagaporean","27","Bachelor or equivalent","No","Business","Native","Little experience (I tried it)",0.57,0.61,0.65,0.55,0.69,0.56,0.37,0.63,0.58,0.52,0.64,0.37,0.59,0.33,0.563213333333346,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,2,1,0,0,1,2,1,1,1.30631666666667,0.28,0.71,0.71,0.52,0.4,0.31,0.64,0.39,0.55,0.65,0.27,0.53,0.38,0.68,0.46,0.38,0.39,0.23,0.63,0.37,0.5,0.39,0.36,0.27,5.75363000000001
"S357",2024-02-05 22:38:19,38.1306333333333,"chrome 121.0.0","false","Mac OS",1440,703,"Female","21","Chinese","Singaporean","21","High school or equivalent (A-levels, Diploma, etc.)","Yes","Southeast Asian Studies","Native","No experience (but I heard about it)",0,0.87,0.8,0.44,0.82,1,0.59,0.88,0.58,0.23,0.72,0.27,0.66,0.26,0.58211166666667,0,2,1,2,0,1,1,1,1,0,2,1,1,1,2,1,1,2,1,1,2,1,2,0,2,1.1336,0,0.66,0.55,0.56,0.33,0.53,0.81,0.36,0.76,0.61,0.56,0.43,0.64,0.53,0.7,0.55,0.59,0,1,0.54,0.87,0.24,0,0.56,3.46596833333333
"S450",2024-02-16 15:51:02,43.82405,"ios 17.3.1","true","iOS",980,1698,"Female","48","Chinese","Singaporean","48","High school or equivalent (A-levels, Diploma, etc.)","No","Quality Assurance Engineering","Native","Relatively experienced (I used it a few times)",0.65,0.61,0.69,0.64,0.67,0.65,0.64,0.65,0.61,0.7,0.66,0.67,0.72,0.39,0.951566666666667,1,0,1,0,1,1,1,2,1,1,1,1,2,1,1,1,1,2,0,1,1,1,1,1,1,2.07153333333333,0.58,0.69,0.75,0.44,0.6,0.62,0.64,0.61,0.61,0.74,0.41,0.64,0.62,0.71,0.66,0.36,0.68,0.29,0.66,0.74,0.7,0.6,0.44,0.36,2.55998333333333
"S260",2024-02-05 18:31:43,10.7101833333333,"chrome 121.0.0","false","Windows 10",1920,953,"Female","25","Chinese","Singaporean PR","25","Bachelor or equivalent","No","mARKETING","Intermediate","Experienced (I use it often)",0.55,0.47,0.6,0.57,0.5,0.4,0.6,0.58,0.6,0.62,0.29,0.68,0.58,0.64,0.569363333333532,2,3,3,1,2,3,2,2,2,2,0,2,2,1,3,1,3,3,1,2,3,1,3,3,2,0.7929,0.75,0.95,0.7,0.99,1,1,0.3,0.17,0.21,0.24,1,1,0.19,0.99,0.91,1,0.94,0.73,0.14,0.28,0.79,1,0.79,1,0.627648333332936
"S237",2024-02-05 17:55:27,44.6098666666667,"chrome 121.0.0","false","Mac OS",1440,813,"Male","22","Chinese","Singaporean ","19","High school or equivalent (A-levels, Diploma, etc.)","Yes","Econs and Public Policy ","Native","Experienced (I use it often)",1,0.89,0.59,0.15,0.58,0.14,0.85,0.87,0.41,0.14,0.78,0.86,0.15,0.2,1.23762999999995,0,2,1,3,0,0,1,0,3,0,1,2,1,1,2,2,0,1,0,1,0,1,1,1,3,2.11276666666667,0,1,0.66,0.2,0.41,0,0.71,0.49,0,0.99,0.26,0.47,0.56,1,0.8,0.31,0.65,0,1,0,0.29,0.06,0,0,2.31790666666677
"S075",2024-02-05 15:41:59,20.4674333333333,"safari 16.2.0","false","Mac OS",928,710,"Female","22","Chinese","Singapore","22","High school or equivalent (A-levels, Diploma, etc.)","Yes","Law","Native","Relatively experienced (I used it a few times)",0.59,0.57,0.58,0.27,0.56,0.57,0.52,0.61,0.58,0.35,0.45,0.56,0.72,0.46,0.79085,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,2,1,0,1,1,2,1,1,0.709283333333333,0.45,0.54,0.46,0.54,0.64,0.46,0.42,0.4,0.35,0.52,0.47,0.48,0.24,0.6,0.46,0.6,0.39,0.58,0.48,0.38,0.39,0.4,0.53,0.63,0.725483333333333
"S186",2024-02-05 16:53:38,64.2392166666667,"safari 16.5.0","false","Mac OS",915,707,"Female","21","Chinese","Singaporean","21","High school or equivalent (A-levels, Diploma, etc.)","Yes","Geography","Native","Relatively experienced (I used it a few times)",0.4,0.82,0.7,0.57,0.63,0.63,0.28,1,0.71,0.06,0.8,0.71,0.32,0.39,1.60885,2,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,1,2,0,0,1.28845,0.07,0.81,0.13,0.18,0.66,0.14,0.59,0.15,0.17,0.59,0.55,0.05,0.36,0.93,0.86,0.13,0.73,0,0.57,0.21,0.36,0.03,0.17,0,0.984966666666659
"S068",2024-02-05 15:40:15,27.2644833333333,"chrome 121.0.0","true","Android OS",980,1926,"Female","24","Chinese","Singapore","24","Bachelor or equivalent","Yes","Business","Native","Little experience (I tried it)",0.86,0.76,0.91,0.35,0.82,0.85,0.67,0.74,0.73,0.67,0.87,0.85,0.43,0.68,0.686488333333346,2,2,0,2,1,0,0,3,2,0,0,1,1,1,0,0,1,0,0,1,3,0,1,2,1,1.37853333333333,0.12,0.71,0.63,0.05,0.86,0.28,0.7,0.71,0.88,0.92,0.18,0.11,0.07,0.77,0.55,0.14,0.82,0.09,0.8,0.9,0.83,0.8,0.1,0.1,1.03139333333336
"S371",2024-02-05 23:42:49,49.5014333333333,"chrome 121.0.0","false","Windows 10",1504,842,"Female","34","Chinese","Singaporean","34","Bachelor or equivalent","No","Accountancy Finance","Native","No experience (but I heard about it)",0.88,0.93,0.67,0.67,0.88,0.98,0.38,0.83,0.89,1,0.15,0.89,1,0.32,4.01628833333353,2,1,2,2,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,3,0,1,2.61726666666667,0,1,0.62,0.63,0.71,0,0.59,0.15,0.79,0.8,0.18,0.7,0.28,1,0.77,0.1,0.37,0,0.87,0.33,0.26,0,0.08,0,1.90642666666706
"S404",2024-02-06 11:03:24,759.245683333333,"edge-chromium 121.0.0","false","Windows 10",1272,564,"Female","32","Chinese","Singaporean","29","Bachelor or equivalent","Yes","Speech Language Pathology","Native","Relatively experienced (I used it a few times)",0.5,0.54,0.74,0.5,0.97,0.6,0.33,0.91,0.68,0,0.95,0.52,0.38,0.45,0.960238333336512,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1.50783333333333,0.43,0.68,0.64,0,0.73,0.16,0.42,0.29,0,0.56,0.78,0.03,0.08,0.66,0.8,0.05,0.97,0,0.6,0.07,0,0.59,0.47,0,1.45183833333651
"S295",2024-02-05 19:17:56,22.5261666666667,"ios 17.2.0","true","iOS",980,1700,"Female","22","Chinese","Singaporean","22","Bachelor or equivalent","Yes","Psychology ","Native","Relatively experienced (I used it a few times)",0.26,0.84,0.74,0.75,0.77,0.93,0.76,0.73,0.81,0.97,0.73,0.8,0.73,0.28,0.82325,0,1,3,2,0,0,2,2,2,1,0,2,2,1,2,1,2,3,1,0,1,0,2,2,1,1.58533333333333,0.57,0.9,0,0.01,0.99,0.68,0.04,0.38,0.2,0.64,1,0.59,0.03,0.44,0.66,0.17,0.8,0,0.92,0.41,0.03,0.72,0.61,0.61,1.31118333333333
"S204",2024-02-05 17:14:03,30.1753833333333,"edge-chromium 121.0.0","false","Windows 10",1872,958,"Male","26","Chinese","Singaporean","26","Bachelor or equivalent","Yes","Arts and Humanities","Fluent (academic)","Experienced (I use it often)",1,0.62,0.21,0.82,0,0.4,0.66,0.29,0.33,0.22,1,1,0.29,1,1.08442666666669,1,0,1,2,0,2,2,1,1,0,3,1,3,1,3,1,1,2,1,1,1,2,0,1,3,1.553,0.06,0.66,0.36,0,0.34,0.4,1,0.5,0.28,0.64,0.23,0.51,0.34,0.62,1,0,0.54,0.2,1,0.65,0.22,0.43,0,0.32,1.15061333333328
"S011",2024-02-05 15:31:21,19.5132,"ios 16.5.1","true","iOS",980,1684,"Female","24","Chinese","Singaporean","20","Bachelor or equivalent","No","Arts and Humanities ","Native","Experienced (I use it often)",0.75,0.83,0,0.68,1,0.74,0.95,1,0,0.87,0.79,0.58,0.72,0.84,0.998983333333333,1,0,0,2,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1.94363333333333,0.77,0.75,0.34,0.36,0.75,0.42,0.27,0.28,0.27,0.6,0.42,0.98,0.05,0.86,1,0.07,0.74,0.76,0.41,0.49,0.11,0.31,0.58,0.76,1.31023333333333
"S027",2024-02-05 15:32:23,14.5628,"chrome 121.0.0","false","Windows 10",1536,730,"Male","28","Malay","Singaporean","28","Bachelor or equivalent","Yes","OBHR","Fluent (academic)","Relatively experienced (I used it a few times)",0.64,0.68,0.68,0.7,0.7,0.65,0.66,0.68,0.67,0.67,0.7,0.64,0.62,0.64,0.571146666666664,1,2,2,3,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,3,0.87485,0.13,0.82,0.23,0.64,0.9,0.24,0.55,0.22,0.24,0.65,0.2,0.72,0.24,0.66,0.69,0.65,0.38,0.26,0.62,0.18,0.19,0.19,0.26,0.56,0.888293333333343
"S063",2024-02-05 15:39:30,35.10695,"chrome 121.0.0","false","Windows 10",1707,932,"Female","23","Chinese","Singaporean","23","Secondary school up to 16 years","No","NIL","Fluent (academic)","Relatively experienced (I used it a few times)",0.64,0.67,0.8,0.63,0.6,0.77,1,0.59,0.81,0.91,0.41,1,0.86,0.76,1.88871833333174,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,2,0,2,0,0,0,0,1,1,0,1.90021666666667,0.68,1,0.8,0.64,1,0.38,0.6,0.45,0.45,0.77,0.64,1,0,1,0.39,0.8,0.19,0,0.68,0.44,0.43,0,0.22,0.22,1.37808666666746
"S325",2024-02-05 21:02:06,32.0117,"ios 16.5.2","true","iOS",980,1659,"Female","27","Chinese","Singaporean","27","University (master) <sub><sup>or equivalent</sup></sub>","No","Linguistics","Native","Relatively experienced (I used it a few times)",0.9,0.66,0.67,0.51,0.6,0.67,0.51,0.62,0.35,0.3,0.85,0.69,0.36,0.51,1.59388333333333,2,1,1,0,0,0,0,0,2,1,1,2,1,0,3,2,2,3,0,0,0,1,1,0,2,1.75311666666667,0.31,0.92,0.92,0.51,0.92,0.27,0.51,0.12,0.09,0.73,0.23,0.51,0.14,0.92,0.2,0.2,0.39,0,0.8,0.15,0.15,0.13,0.49,0,2.03201666666667
"S388",2024-02-06 09:33:42,105.7326,"firefox 122.0.0","true","Android OS",980,1846,"Female","24","chinese","singapore","24","Bachelor or equivalent","No","am working as a teacher","Native","Experienced (I use it often)",0.81,0.58,0.87,0.69,0.84,0.6,0.53,0.87,0.82,0.4,0.6,0.88,0.6,0.55,0.646216666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.588683333333333,0.36,0.64,0.35,0.28,0.25,0,0.71,0.28,0.55,0.53,0.86,0.26,0.87,0.44,0.34,0.08,0.83,0,0.82,0.59,0.51,0,0.47,0.02,0.971083333333333
"S365",2024-02-05 23:08:19,28.4103,"firefox 122.0.0","false","Mac OS",1440,787,"Female","21","Chinese","Malaysian","14","High school or equivalent (A-levels, Diploma, etc.)","Yes","Psychology","Native","Experienced (I use it often)",0.74,0.77,0.79,0.66,0.72,0.78,0.3,0.92,0.78,0.59,0.77,0.88,0.26,0.39,0.5647,3,1,0,2,0,0,0,1,0,0,1,0,0,0,0,2,0,2,0,0,0,1,1,0,1,1.22213333333333,0.49,0.95,0.71,0.2,0.38,0.03,0.76,0.26,0.4,0.72,0.06,0.38,0.19,0.94,0.83,0.52,0.58,0.3,0.4,0.72,0.34,0,0.58,0.2,0.926583333333333
"S523",2024-10-21 09:15:47,125.64455,"edge-chromium 130.0.0","false","Windows 10",1920,1080,"Male","25","Chinese","Singapore Citizen","25","High school or equivalent (A-levels, Diploma, etc.)","Yes","Psychology","Native","Relatively experienced (I used it a few times)",0.79,0.72,0.91,0.78,0.58,0.59,0.46,0.89,0.89,0.57,0.88,0.61,0.32,0.6,1.52000333333413,3,3,3,3,0,2,1,0,1,0,0,1,1,2,0,2,0,3,1,1,3,2,3,1,1,2.22501666666667,0.16,0.75,0.37,0.35,0.16,0.58,0.85,0.26,0.63,0.44,0.6,0.11,0.76,0.81,0.43,0.65,0.34,0,0.77,0.17,0.59,0.24,0.02,0,2.02001833333174
"S238",2024-02-05 17:55:59,27.7265666666667,"chrome 121.0.0","false","Windows 10",1536,730,"Male","26","Chinese","Singaporean","26","Bachelor or equivalent","No","Information Engineering","Native","Experienced (I use it often)",0.64,0.37,0.65,0.72,0.68,0.55,0.38,0.67,0.67,0.32,0.67,0.63,0.65,0.38,0.769041666666667,1,1,1,2,0,1,2,1,2,1,0,1,1,1,0,1,1,2,1,1,1,2,1,1,0,1.79503333333333,0.7,0.74,0.91,0.24,0.84,0.26,0.23,0.58,0.27,0.35,0.63,0.61,0.28,0.65,0.74,0.23,0.72,0.68,0.67,0.35,0.36,0.7,0.59,0.32,0.913866666666667
"S124",2024-02-05 16:01:56,15.5436666666667,"ios 17.3.0","true","iOS",980,1642,"Male","32","Chinese","Singaporean","32","Bachelor or equivalent","No","Business","Fluent (conversational)","Relatively experienced (I used it a few times)",0.95,0.81,0.87,0.77,0.69,0.53,0.27,0.65,0.76,0.62,0.69,0.95,0.71,0.7,0.688366666666667,1,2,1,1,1,0,0,2,2,1,1,1,1,1,2,1,1,1,1,1,0,1,0,2,2,1.62128333333333,0.5,0.66,0.96,0.13,0.5,0.28,0.59,0.28,0.25,0.89,0.25,0.63,0.43,0.36,0.5,0.56,0.75,0.1,0.86,0.39,0.34,0.92,0.77,0.08,1.11426666666667
"S038",2024-02-05 15:34:15,48.2069666666667,"samsung 23.0.0","true","Android OS",980,1789,"Female","48","Chinese","Singaporean","48","Bachelor or equivalent","No","Computer science","Native","Experienced (I use it often)",0.66,0.38,0.72,0.81,0.69,0.7,0.36,0.8,0.78,0.52,0.69,0.77,0.7,0.69,0.830541666666667,2,2,2,2,1,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,1,2,2,1,2,1.87125,0.51,0.67,0.41,0.64,0.63,0.77,0.42,0.75,0.65,0.65,0.41,0.63,0.4,0.66,0.72,0.58,0.6,0.39,0.55,0.66,0.8,0.4,0.62,0.39,1.2230149999996
"S182",2024-02-05 16:47:36,44.8806166666667,"chrome 121.0.0","false","Mac OS",1440,779,"Female","22","Chinese ","Singaporean","22","High school or equivalent (A-levels, Diploma, etc.)","Yes","Political Science and Sociology","Fluent (academic)","Little experience (I tried it)",0.41,0.6,0.62,0.55,0.29,0.47,0.59,0.58,0.57,0.18,0.45,0.42,0.61,0.58,1.60722333333337,1,2,2,2,1,0,1,0,3,1,1,2,1,2,3,2,1,3,0,1,1,1,2,2,2,1.73806666666667,0.06,0.8,0.31,0.55,0.6,0.44,0.41,0.4,0.27,0.76,0.42,0.6,0.43,0.41,0.39,0.45,0.21,0.04,0.79,0.57,0.13,0.37,0.05,0.08,1.91715500000001
"S253",2024-02-05 18:22:54,1722.72993333333,"chrome 119.0.0","false","Mac OS",1440,813,"Female","20","Chinese","Singaporean","20","High school or equivalent (A-levels, Diploma, etc.)","Yes","Social Sciences","Native","Little experience (I tried it)",0.64,0.81,0.7,0.66,1,0.61,0.66,1,0.68,0.37,0.68,0.73,0.71,0.3,1.69641333333328,0,2,0,2,0,1,0,0,2,0,2,2,0,0,0,3,0,2,0,1,0,1,2,0,2,1.90715,0.09,0.91,0.77,0.77,0.83,0.12,0.88,0.81,0.2,0.94,0.33,0.29,0.15,0.34,0.65,0.79,0.32,0.34,0.88,0.88,0.2,0,0.05,0.6,0.973251666666567
"S439",2024-02-16 12:53:52,14.6529166666667,"chrome 121.0.0","false","Mac OS",1440,678,"Female","26","Chinese","Singaporean","26","Bachelor or equivalent","No","Pharmacy","Native","Relatively experienced (I used it a few times)",0.55,0.36,0.54,0.56,0.56,0.47,0.45,0.56,0.58,0.53,0.58,0.52,0.44,0.44,0.556153333333321,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,2,0,3,0,0,0,1,1,1,2,2.05085,0.27,0.79,0.82,0.32,0.4,0.27,0.68,0.43,0.4,0.85,0.15,0.59,0.59,0.71,0.3,0.37,0.35,0.04,0.6,0.62,0.54,0.02,0,0,0.878831666666704
"S041",2024-02-05 15:34:48,17.3772333333333,"chrome 121.0.0","false","Mac OS",1204,680,"Female","22","Chinese","Singaporean","21","High school or equivalent (A-levels, Diploma, etc.)","Yes","Psychology","Native","Relatively experienced (I used it a few times)",0.76,0.81,0.75,0.66,0.8,0.76,0.27,0.74,0.77,0.3,0.73,0.82,0.73,0.04,0.481863333333284,0,0,0,1,2,0,1,1,2,0,0,1,0,1,0,1,0,3,0,0,0,0,1,1,1,0.998083333333333,0.24,0.59,1,0.31,0.24,0.08,0.75,0.15,0.27,0.86,0.28,0.32,0.26,0.79,0.72,0.28,0.33,0.25,0.66,0.65,0.28,0.07,0.23,0.66,0.831221666666741
"S066",2024-02-05 15:40:08,24.7641666666667,"chrome 121.0.0","true","Android OS",980,1835,"Male","27","Chinese ","Singaporean ","27","High school or equivalent (A-levels, Diploma, etc.)","No","Arts ","Fluent (academic)","Little experience (I tried it)",0.36,0.91,0.82,0.13,0.78,0.25,0.72,0.96,0.82,0.93,0.97,0.21,0.77,0.79,0.561316666666667,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1.4598,0.18,0.99,0.16,0.05,0.86,0.88,0.75,0.04,0.31,0.34,0.64,0.64,0.22,0.93,0.81,0.78,0.21,0.72,0.79,0.16,0.15,0.13,0.7,0.74,1.42501833333274
"S203",2024-02-05 17:11:51,39.4628666666667,"chrome 116.0.0","false","Mac OS",1440,751,"Male","31","chinese","Singaporean","31","Bachelor or equivalent","No","Linguistics","Native","Experienced (I use it often)",0.67,0.65,0.37,0.58,0.33,0.43,0.6,0.59,0.57,0.72,0.58,0.56,0.6,0.58,0.487216666666667,2,1,1,2,2,2,1,2,2,1,2,1,1,2,0,1,1,2,1,1,2,1,1,2,2,0.907183333333333,0.59,0.61,0.6,0.61,0.6,0.6,0.39,0.41,0.43,0.6,0.56,0.62,0.38,0.56,0.6,0.65,0.41,0.41,0.47,0.39,0.62,0.39,0.66,0.38,1.27918166666627
"S181",2024-02-05 16:47:21,163.470166666667,"ios 17.2.0","true","iOS",980,1683,"Male","45","Chinese","Singaporean","Since Born","High school or equivalent (A-levels, Diploma, etc.)","No","Mechanical Engineering","Fluent (academic)","Experienced (I use it often)",0.91,0.87,0.74,0.69,0.66,0.89,0.37,0.9,0.89,0.72,0.4,0.91,0.85,0.58,2.55591666666667,1,3,0,1,0,0,2,1,2,0,0,2,1,2,1,0,0,2,0,0,1,0,1,1,1,3.2375,0.43,0.99,0.82,0.12,0.34,0.39,0.63,1,0.43,0.39,0.02,0.74,0.76,1,0.36,0.79,0.38,0.07,0.76,0.39,0.71,0.08,0.39,0,2.03713333333333
"S233",2024-02-05 17:48:37,50.6411166666667,"edge-chromium 121.0.0","false","Windows 10",1318,654,"Female","31","Chinese","Singapore","31","Bachelor or equivalent","No","Accountancy","Fluent (academic)","No experience (but I heard about it)",0.52,0.57,0.85,0.63,0.68,0.54,0.55,0.66,0.7,0.58,0.53,0.63,0.55,0.74,1.20022333333492,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2.72955,0.39,0.8,0.89,0.38,0.85,0.45,0.43,0.37,0.46,0.74,0.41,0.35,0.42,0.9,0.53,0.12,0.68,0.05,0.34,0.33,0.64,0.05,0.05,0.05,1.31563833333651
"S035",2024-02-05 15:33:46,20.14275,"firefox 122.0.0","false","Windows 10",1280,667,"Male","29","Chinese","Singaporean","29","Bachelor or equivalent","No","Economics","Native","Relatively experienced (I used it a few times)",0.79,0.34,0.28,0.81,0.63,0.56,0.54,0.29,0.33,0.81,0.36,1,0.7,0.64,1.0163,1,1,1,1,1,1,1,0,1,1,2,0,1,1,1,1,1,1,1,1,2,2,0,1,2,0.675683333333333,0.16,0.59,0.36,0.04,0.55,0.5,0.65,0.3,0.3,0.72,0.28,0.49,0.52,0.72,0.72,0.21,0.74,0.49,0.77,0.42,0.42,0.4,0.35,0.53,0.6957
"S472",2024-02-18 11:25:54,364.4974,"chrome 120.0.0","false","Mac OS",1078,699,"Female","28","Chinese","Singaporean","28","High school or equivalent (A-levels, Diploma, etc.)","Yes","Occupational Therapy ","Fluent (academic)","Experienced (I use it often)",0.89,0.12,0.14,0.89,0.15,0.11,0.86,0.15,0.19,0.1,0.16,0.87,0.35,0.83,0.742701666667064,1,2,0,3,0,1,2,3,1,2,0,0,1,0,0,1,0,1,1,0,1,1,1,1,3,1.17758333333333,0,1,0,0,1,0,1,0.23,0.13,0.86,0.18,0.83,0.1,1,0.97,0.12,0.09,0.1,0.91,0.09,0.18,0.03,0.05,0.07,0.765231666666269
"S125",2024-02-05 16:02:09,20.4971166666667,"chrome 121.0.0","false","Windows 10",1536,737,"Male","30","Chinese","Singaporean","30","University (master) <sub><sup>or equivalent</sup></sub>","Yes","Economics","Native","Relatively experienced (I used it a few times)",0.52,0.54,0.41,0.66,0.53,0.54,0.48,0.57,0.52,0.59,0.4,0.5,0.54,0.47,0.316116666666667,1,2,1,2,1,1,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1.042,0.53,0.44,0.43,0.39,0.48,0.5,0.45,0.46,0.54,0.54,0.46,0.53,0.45,0.55,0.53,0.56,0.43,0.57,0.54,0.45,0.54,0.53,0.45,0.55,0.646236666663488
"S016",2024-02-05 15:31:28,26.2879833333333,"ios 17.2.0","true","iOS",980,1684,"Female","28","Chinese","Singaporean","28","Bachelor or equivalent","No","Business","Fluent (conversational)","Experienced (I use it often)",0.91,0.91,0.91,0.96,0.96,0.17,0.95,0.97,0.97,1,0.9,0.96,0.97,0.98,0.439583333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,1,1.33733333333333,0.06,0.98,0.98,0.04,0.99,0.95,0.99,0.06,0.08,1,0.02,0.95,0.04,1,0.88,0.08,0.96,0.08,0.93,0.05,0.07,0.06,0.06,0.08,1.3789
"S084",2024-02-05 15:45:49,64.9495666666667,"ios 17.2.0","true","iOS",980,1722,"Female","26","Chinese ","Singaporean ","26","Bachelor or equivalent","No","Finance ","Native","Experienced (I use it often)",0.9,0.64,0.73,0.67,0.94,0.9,0.32,0.86,0.91,0.76,0.89,0.97,0.64,0.42,1.11021666666667,1,1,0,2,0,0,1,2,3,0,1,2,2,0,0,1,1,2,0,1,1,0,2,1,1,1.63261666666667,0.69,0.86,0.43,0.38,0.81,0.14,0.14,0.24,0.19,0.32,0.65,0.47,0.18,0.77,0.66,0.56,0.38,0.59,0.58,0.25,0.23,0.8,0.73,0.37,2.30213333333333
"S401",2024-02-06 10:52:42,116.3574,"chrome 121.0.0","true","Android OS",980,1816,"Female","23","Chinese-Malay","Singapore Citizen","23","High school or equivalent (A-levels, Diploma, etc.)","Yes","Physics and Mathematical Sciences ","Native","Relatively experienced (I used it a few times)",0.69,0.89,0.6,0.65,0.65,1,0.59,0.81,0.4,0.35,0.59,0.62,0.62,0.71,1.13648999999762,2,1,1,3,0,0,1,1,1,2,1,1,1,1,1,2,0,2,0,0,1,1,1,1,1,1.1051,0.08,1,0.56,0.17,0.84,0.05,0.72,0,0.61,0.82,0.62,0.8,0.19,0.99,0.25,0.16,0.35,0,0.86,0.02,0.62,0.4,0.03,0.23,0.786838333336512
